Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Fuel Efficiency,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036,8563,10794,10293,10817,7785,7111,11998,12389,6805,8588,5919,4031,6173,7765,7730,8621,4447,4597,6803,7015,4704,5684,5708,8890,6244,4469,5136,6244,7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,CW,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Fuel Efficiency,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272,8124,11570,9845,13112,8598,7190,12799,13160,6732,9203,6588,3948,6896,7295,8061,7626,4446,5363,7367,7330,4995,6204,5935,8617,7901,4566,5786,6206,6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Fuel Efficiency,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9166,11188,15891,11786,14451,10329,8963,16940,13884,8200,11632,7962,4370,7497,9856,9656,11465,5812,6217,7948,9410,6192,7566,7261,10976,9106,5604,6956,7762,8059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Fuel Efficiency,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,4545,6717,4987,6290,4374,4038,6787,6558,3620,5105,3221,2154,3393,4265,3990,4685,2440,2794,3494,3573,2352,2951,3441,4545,4041,2235,3003,2818,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Fuel Efficiency,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5644,7053,10028,8174,9694,7010,5321,10160,9822,5151,6675,5322,2850,4990,6141,6072,5880,3849,3994,5340,5759,3737,4799,4158,6759,6324,3583,4585,4621,5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Below the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6474,7539,9666,9183,10514,7655,5819,10441,10913,6202,7399,5317,3103,5657,7220,6876,8460,4136,4413,6339,6801,3787,5140,5513,7763,7336,3888,5096,5138,5997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243,11294,15418,12831,14835,11063,9616,16581,15524,9273,12276,7616,4842,8877,10046,9847,10676,5724,6656,8472,10201,6411,7519,7489,11384,9865,5902,7061,8165,9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10201,12362,17886,14883,17854,13002,10548,18534,17886,9481,12173,8069,4972,9238,11406,10581,11820,6049,6947,9112,10183,6807,7504,8535,12909,10068,6538,8562,8636,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,CW,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348,8619,11529,9979,10771,7137,6885,11783,11801,6187,8698,5750,3297,6019,7269,7561,8343,4442,4609,6377,7117,4356,5407,6056,8370,6117,4027,5470,5074,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9845,11633,16098,13164,14517,10968,9237,15278,16534,7986,13036,8615,4933,7991,10111,10613,11115,6445,6923,9175,9571,6109,8139,7720,11772,9688,6188,7345,8002,8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262,9189,13520,10899,12811,9197,7615,13656,14362,7397,9393,6272,4185,7314,7848,8072,9525,5619,5777,7260,8254,5728,6367,6433,9728,7414,5052,6164,6162,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9756,11292,15875,13095,14893,11019,9179,16288,17006,8302,11740,8427,4843,8928,11632,9815,11690,6263,6507,8150,10203,6263,7899,7425,11397,9833,6056,7458,7789,9117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9331,12003,15295,12923,16433,10609,10025,15750,16977,9719,13672,7994,5041,8986,10489,11172,12144,6862,6803,9263,9157,5817,8696,9020,12717,10040,5947,7764,7597,9393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368,6038,8075,6217,7788,5202,4525,7635,8000,4420,5222,4123,2564,4387,4922,4927,5420,3050,3246,4114,5008,3027,4026,4009,5360,4688,2702,3641,3776,4495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436,5031,7117,5713,7253,5058,4218,7316,7588,3931,5438,4050,2136,3971,4706,4414,4910,2959,3109,4032,4829,2640,3868,3590,5346,4624,2894,3268,3412,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Below the Line,CW,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,5462,7501,6235,7172,4823,4617,8171,7629,4733,5669,4120,2416,3862,5026,4640,4656,3167,3158,4216,4570,2700,3911,3844,5722,4319,2841,3780,3685,4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,APU,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8498,9985,15036,11385,14174,10569,7698,14558,15362,8392,10486,7145,4628,8031,9483,9571,10212,5588,5907,7492,9383,5620,7308,7810,10448,9417,4950,6770,6766,8583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7855,9606,13578,11083,12970,9391,7360,14955,12276,7619,9060,6633,4469,7327,8464,8933,9588,5060,5617,7468,8661,5132,6165,6615,9859,7456,4685,5877,6222,8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7108,7846,13743,10143,11116,8283,7282,11969,12357,7192,8489,6213,3857,6761,8218,8215,8405,5123,5155,7279,7991,4920,5696,5965,8392,7632,4470,6284,6066,7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,4409,6504,4890,5570,4248,3376,6655,6344,3425,4647,3277,1935,3673,4264,3622,4345,2662,2593,3842,3763,2575,3124,3045,4258,4399,2381,2889,3237,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842,7461,11856,9287,9570,7100,6405,10502,10901,5736,7912,5482,3099,5395,6821,6819,6993,3802,4196,5442,6509,3968,5141,5257,7202,5843,3858,4657,5555,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7314,8772,11495,10418,11346,8453,6289,13510,13829,6321,9596,6639,4040,6986,8330,7605,8656,4694,4761,6706,7619,4741,6213,6202,8473,7400,4465,5907,5916,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Below the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7643,9865,14145,10283,12718,9035,8285,12634,13309,6657,9843,7215,4361,7384,8118,8262,9808,5388,6024,7378,8507,5607,6693,6480,9369,7968,4701,6402,6967,8449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122,4924,6500,5615,6593,4655,3984,6695,7065,3854,5031,3836,2044,3550,4530,4040,4939,2631,3078,3890,4172,2631,3210,3536,4587,3898,2629,3173,3309,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Below the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004,8138,10005,8538,10578,7180,6140,10166,11121,5704,7536,5678,3207,5720,7022,7254,6860,4371,4503,6037,6047,3995,4905,5492,7768,6339,3868,4871,4624,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6273,8373,10719,10018,10684,7870,6764,11272,11116,6484,8574,5867,3575,5330,7062,7357,6876,4239,4537,5485,7303,3661,5422,5660,8195,6153,4124,5624,5734,6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,5168,7922,5934,7126,5219,4462,7779,7542,4080,5765,3902,2230,4068,5001,4741,5286,2871,3056,4334,4835,2760,3317,3611,5191,4659,2829,3529,3645,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535,4799,6767,4803,5989,4400,3319,6509,6330,3719,4993,3075,1899,3367,4190,4392,4143,2500,2726,3413,3950,2396,2887,3438,4326,4219,2581,2911,3133,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Cooling and Heating,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,6811,9354,7750,10010,7303,5477,10948,10696,5468,7067,5137,3139,5296,6903,6498,7373,3580,4259,4857,5545,3824,4860,4585,7486,6055,3658,4587,4965,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6247,7866,12192,9192,10430,7478,6675,10659,10896,5452,7982,5530,3208,6636,7378,7113,7465,4668,4490,5904,6916,4277,5749,5661,8152,6411,3999,5085,5313,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,4956,6808,5182,6276,4576,3947,6156,6451,3748,4449,3201,2124,3220,3839,4213,4620,2769,2891,4035,4038,2606,3174,3150,4598,4254,2629,3142,2997,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071,9694,12628,11187,11537,8598,7693,13176,13759,7795,9301,6786,3890,7406,8330,8435,8796,4938,5761,7270,7637,4639,5807,6515,8640,8007,4634,6103,6181,7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7410,8500,14491,10904,12339,8566,7154,12998,12990,6949,9101,6972,4187,7396,8475,8231,8954,5463,5613,7145,7827,5355,6425,6989,9549,7857,4936,6124,6730,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9377,10800,16502,13806,17212,11821,10378,17683,19071,9721,11563,7934,5134,9345,11512,11742,11204,6855,7213,9523,10125,6550,8024,8338,12713,10294,6567,8230,8511,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7948,10462,14796,13158,15660,9622,8819,14683,15994,7725,11607,8250,4488,8055,10173,9349,10693,5853,6659,8269,8596,5929,6949,7597,11917,9609,5692,6678,7057,8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8578,11613,16404,13088,16109,12288,9102,16331,17060,9505,12042,8351,4691,8057,11278,11544,11801,6167,6996,9117,10346,6135,8009,8293,11999,9599,6132,7397,7939,9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8045,10169,14209,10678,12652,9105,8087,15351,13526,8167,9813,7577,4311,7135,9502,8491,9521,5209,5984,7891,8470,4983,6686,7356,10450,9382,5123,6359,6828,7793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7556,9678,12972,9154,12214,8240,6879,12606,12657,6915,9951,6047,4022,7068,8210,8053,8870,4916,5246,6485,7311,4893,5772,6504,10407,7971,4876,6038,5804,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Certification,Cert Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7884,9382,13305,10989,12765,8150,7811,13737,13008,7356,9826,7391,3721,7403,8788,8129,9177,5111,5654,7618,7695,4702,6283,6896,9532,7788,5034,6344,6385,7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7968,8945,14021,10931,12807,8618,7964,14245,14387,7819,9998,6326,4098,7417,8763,9270,9795,5810,5838,7252,7872,5555,6096,6608,8975,8900,5020,6122,6988,8161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Engine and Power,Diagnostics,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Customer Success,Cust Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6471,9368,11968,10057,12079,7843,6758,11636,12333,6999,9177,6003,3787,5725,8422,7783,8381,4811,4860,6640,7931,4404,5503,5975,8128,7411,4283,5221,5617,6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Concept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788,12625,16442,14382,15996,10753,10776,16681,18692,9426,13002,8397,5531,8095,11738,10985,11778,6942,6879,9382,10308,6578,7682,7921,11897,10263,6618,8048,8695,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Software,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Design,Design Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,7044,11346,8401,10435,6770,5827,11026,10681,6004,8013,6007,3229,5748,7276,7050,7232,3862,4568,5781,7295,3954,5786,5394,7462,6918,3928,4974,5189,5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535,4128,5768,5028,5266,4310,3214,5815,6312,3245,4167,2718,1775,3145,3714,3856,4162,2153,2492,3091,3763,2362,3014,2884,4466,3853,2288,2789,3010,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Equipment,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Prototype,Prototype Testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687,8095,11457,9402,11061,6927,6602,11951,10809,5987,7760,5742,3454,5422,7028,7031,7568,4194,4497,6099,6132,4180,5229,5088,7801,6511,3850,4647,4803,6374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Above the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,11864,18294,12745,18924,10471,10172,14694,15729,9365,13368,8437,5011,10151,10020,11005,12966,6817,7546,9128,11367,6737,8284,8473,12607,11065,6230,7878,7698,9630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burden,Below the Line,Exempt Headcount,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,North,Scaling,Scale Ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6683,7725,10731,10028,10754,8008,6961,14011,11399,6293,8303,5435,3600,6056,7237,7914,7982,4598,4807,6486,7519,4261,6322,5722,8755,7390,4155,5252,5685,6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSD,Above the Line,Materials,Commercial,Long-Range Transport,GI3- Eagle Horizon,Avionics,Flight Systems,ww14 2026,ww13 2027,ww37 2028,04/01/2026,04/04/2027,09/12/2028,South,Manufacturing,MFG Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476,8816,12565,9732,12483,8630,7476,12152,12339,7074,9226,6741,3732,6399,8348,7919,8691,5186,4961,6831,7462,4358,5405,6358,8139,7668,4318,5499,5759,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
